year,city,state,shape,latitude,longitude
2012,Allentown,PA,Sphere,40.6083333,-75.4905556
2012,Crawley,WV,Formation,37.9347222,-80.6522222
2012,Needville,TX,Sphere,29.3991667,-95.8375
2012,St. Francis,WI,Pyramid,42.9675,-87.8775
2012,Elyria,OH,Pyramid,41.3683333,-82.1077778
2012,North Palm Beach,FL,Sphere,26.8172222,-80.0822222
2012,Jasper,AL,Sphere,33.8311111,-87.2775
2012,Newport,RI,Sphere,41.49,-71.3133333
2012,Lake Jackson,TX,Sphere,29.0336111,-95.4341667
2012,South Bend,IN,Other,41.6833333,-86.25
2012,Phoenix,AZ,Pyramid,33.4483333,-112.0733333
2012,Ridgeland,SC,Cylinder,32.4805556,-80.9805556
2012,Texas City,IL,Sphere,37.8783333,-88.3933333
2012,Kapaa,HI,Sphere,22.0783333,-159.3219444
2012,Miami,FL,Sphere,25.7738889,-80.1938889
2012,Ventura,CA,Formation,34.2783333,-119.2922222
2012,Phoenix,AZ,Formation,33.4483333,-112.0733333
2012,Coral Springs,FL,Formation,26.2708333,-80.2708333
2012,League City,TX,Sphere,29.5072222,-95.0947222
2012,Saratoga,CA,Other,37.2638889,-122.0219444
2012,Estherville,IA,Pyramid,43.4016667,-94.8325
2012,Rosemount,MN,Pyramid,44.7394444,-93.1255556
2012,Plymouth,WI,Sphere,43.7486111,-87.9769444
2012,Logan,UT,Sphere,41.7355556,-111.8336111
2012,Liberty,ME,Formation,44.3891667,-69.3033333
2012,Burnsville,NC,Sphere,35.9172222,-82.3011111
2012,Centerville,ID,Other,43.9127778,-115.8913889
2012,Homer,AK,Formation,59.6425,-151.5483333
2012,Kenosha,WI,Formation,42.5847222,-87.8211111
2012,Litchfield Beach,SC,Sphere,33.4666667,-79.1
2012,San Francisco,CA,Other,37.775,-122.4183333
2012,Soldotna,AK,Formation,60.4877778,-151.0583333
2012,Loveland,OH,Sphere,39.2688889,-84.2638889
2012,North Liberty,IA,Formation,41.7491667,-91.5977778
2012,Lewiston,ME,Formation,44.1002778,-70.2152778
2012,Caruthersville,MO,Other,36.1930556,-89.6555556
2012,Marina Del Rey,CA,Sphere,33.9802778,-118.4508333
2012,Sheldon Springs,VT,Pyramid,44.9061111,-72.9780556
2012,Carmel,IN,Chevron,39.9783333,-86.1180556
2012,Bayonne,NJ,Other,40.6686111,-74.1147222
2012,Laporte,IN,Formation,41.6105556,-86.7225
2012,Coventry,CT,Sphere,41.77,-72.3055556
2012,Sacramento,CA,Pyramid,38.5816667,-121.4933333
2012,Cleveland,OH,Sphere,41.4994444,-81.6955556
2012,Entiat,WA,Diamond,47.6761111,-120.2072222
2012,Vacaville (Fairfield Area),CA,Sphere,38.3566667,-121.9866667
2012,Palm Springs,CA,Other,33.8302778,-116.5444444
2012,Allen Park,MI,Sphere,42.2575,-83.2111111
2012,Mount Kisco,NY,Formation,41.2041667,-73.7275
2012,Medford,OR,Diamond,42.3266667,-122.8744444
2012,Avon Lake,OH,Sphere,41.5052778,-82.0283333
2012,Long Branch,NJ,Formation,40.3041667,-73.9927778
2012,Ashland,OR,Sphere,42.1947222,-122.7083333
2012,Hopkinton,MA,Sphere,42.2286111,-71.5230556
2012,Fairbanks,AK,Formation,64.8377778,-147.7163889
2012,Sunderland,VT,Pyramid,43.1133333,-73.1036111
2012,Sunderland,VT,Pyramid,43.1133333,-73.1036111
2012,Albuquerque,NM,Sphere,35.0844444,-106.6505556
2012,Holbrook,NY,Formation,40.8122222,-73.0788889
2012,Mt. Pleasant,SC,Pyramid,32.7938889,-79.8627778
2012,New Milford,CT,Sphere,41.5769444,-73.4088889
2012,Spencer,NY,Formation,42.2097222,-76.4936111
2012,Lakeland,FL,Sphere,28.0391667,-81.95
2012,Burnsville,MN,Sphere,44.7677778,-93.2775
2012,Las Vegas,NV,Sphere,36.175,-115.1363889
2012,Hurst,TX,Sphere,32.8233333,-97.1702778
2012,Leesburg,VA,Formation,39.1155556,-77.5638889
2012,Widefield,CO,Formation,38.7333333,-104.7194444
2012,Winter Haven,FL,Sphere,28.0219444,-81.7330556
2012,Virginia Beach,VA,Sphere,36.8527778,-75.9783333
2012,Newton,NC,Disk,35.6697222,-81.2216667
2012,Manchester,VT,Formation,43.1636111,-73.0727778
2012,Manchester,MA,Sphere,42.5777778,-70.7694444
2012,Northport,NY,Formation,40.9008333,-73.3436111
2012,Livonia,MI,Disk,42.3683333,-83.3527778
2012,Warwick,NY,Formation,41.2563889,-74.3602778
2012,North Hollywood,CA,Formation,34.1722222,-118.3780556
2012,Windsor (Seen From),CT,Other,41.8525,-72.6441667
2012,Fort Towson,OK,Cylinder,34.0186111,-95.2661111
2012,Hancock,WI,Sphere,44.1336111,-89.5230556
2012,Brockton,MA,Sphere,42.0833333,-71.0188889
2012,Aiea,HI,Formation,21.3822222,-157.9336111
2012,Monroe,CT,Sphere,41.3325,-73.2077778
2012,Garden City,SC,Sphere,33.5927778,-79.0088889
2012,Vallejo,CA,Sphere,38.1041667,-122.2555556
2012,Honolulu,HI,Sphere,21.3069444,-157.8583333
2012,Sacramento,CA,Other,38.5816667,-121.4933333
2012,Holly,MI,Formation,42.7919444,-83.6277778
2012,Manchester,VT,Formation,43.1636111,-73.0727778
2012,Felton,CA,Sphere,37.0513889,-122.0722222
2012,Anniston,AL,Formation,33.6597222,-85.8316667
2012,Moncks Corner,SC,Formation,33.1958333,-80.0133333
2012,Miami,FL,Sphere,25.7738889,-80.1938889
2012,Salt Lake City,UT,Formation,40.7608333,-111.8902778
2012,Fairfax Station,VA,Sphere,38.8008333,-77.3258333
2012,Montgomery,AL,Sphere,32.3666667,-86.3
2012,Glendale,MO,Other,38.5837,-90.4162
2012,Key West,FL,Formation,24.5552778,-81.7827778
2012,Satellite Beach,FL,Sphere,28.1758333,-80.5902778
2012,Kirkwood,MO,Sphere,38.5833333,-90.4066667
2012,Galveston,TX,Sphere,29.3011111,-94.7975
2012,Huntingdon Valley,PA,Pyramid,40.1225,-75.0638889
2012,Waveland,MS,Formation,30.2866667,-89.3761111
2012,Bolton,CT,Formation,41.7688889,-72.4338889
2012,Panama City Beach,FL,Sphere,30.1763889,-85.8055556
2012,Tampa,FL,Sphere,27.9472222,-82.4586111
2012,Pine Mountain,GA,Disk,32.8647222,-84.8541667
2012,Clinton,MS,Cross,32.3413889,-90.3216667
2013,Palm Harbor,FL,Chevron,28.0777778,-82.7638889
2013,St. Louis County,MO,Formation,38.6272222,-90.1977778
2013,Rittman,OH,Formation,40.9780556,-81.7822222
2013,Essex Junction,VT,Formation,44.4905556,-73.1113889
2013,Kenner,LA,Sphere,29.9938889,-90.2416667
2013,Drexel,OH,Sphere,39.7463889,-84.2866667
2013,Hudson,NH,Formation,42.7647222,-71.4402778
2013,Grand Blanc,MI,Formation,42.9275,-83.63
2013,Savage,MN,Sphere,44.7791667,-93.3361111
2013,Warren,MI,Sphere,42.4775,-83.0277778
2013,Canton,MI,Pyramid,42.3086111,-83.4822222
2013,Lost Creek,WV,Pyramid,39.1611111,-80.3522222
2013,Hudson,NH,Formation,42.7647222,-71.4402778
2013,Saginaw,MI,Chevron,43.4194444,-83.9508333
2013,Ankeny,IA,Sphere,41.7297222,-93.6055556
2013,Palm Beach Gardens,FL,Formation,26.8230556,-80.1388889
2013,Kalamazoo,MI,Sphere,42.2916667,-85.5872222
2013,Lawrence,KS,Other,38.9716667,-95.235
2013,Essex Junction,VT,Formation,44.4905556,-73.1113889
2013,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2013,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2013,Naples,FL,Formation,26.1416667,-81.795
2013,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2013,Union,KY,Sphere,38.9458333,-84.6805556
2013,Hubbardston,MA,Sphere,42.4736111,-72.0066667
2013,Covington,GA,Formation,33.5966667,-83.8602778
2013,Drexel,OH,Sphere,39.7463889,-84.2866667
2013,Fayetteville,NY,Chevron,43.0297222,-76.0047222
2013,Jupiter,FL,Formation,26.9338889,-80.0944444
2013,Melbourne,FL,Sphere,28.0833333,-80.6083333
2013,Dresser,WI,Sphere,45.3561111,-92.6333333
2013,Lombard,IL,Formation,41.88,-88.0077778
2013,North Canton,OH,Sphere,40.8758333,-81.4025
2013,Pinckney,MI,Sphere,42.4566667,-83.9463889
2013,Colorado Springs,CO,Pyramid,38.8338889,-104.8208333
2013,Bel Air,MD,Formation,39.5358333,-76.3486111
2013,Bakersfield,CA,Sphere,35.3733333,-119.0177778
2013,Muncie,IN,Pyramid,40.1933333,-85.3863889
2013,Pittsburgh,PA,Other,40.4405556,-79.9961111
2013,Pittsburgh,PA,Other,40.4405556,-79.9961111
2013,Boulder,CO,Formation,40.015,-105.27
2013,Thibodaux,LA,Other,29.7955556,-90.8227778
2013,Webster,NY,Sphere,43.2122222,-77.4302778
2013,Southwest Ranches,FL,Formation,26.0583333,-80.3375
2013,Tampa,FL,Formation,27.9472222,-82.4586111
2013,Cumming,GA,Sphere,34.2072222,-84.1402778
2013,Sneedville,TN,Sphere,36.5297222,-83.2175
2013,White Lake,MI,Other,42.6916667,-83.5541667
2013,Waterloo,IA,Pyramid,42.4927778,-92.3427778
2013,Middle Island (Long Island),NY,Sphere,40.8841667,-72.9377778
2013,Arlington,WI,Other,43.3380556,-89.3802778
2013,Austin,TX,Other,30.2669444,-97.7427778
2013,Cambridge,NY,Formation,43.0280556,-73.3816667
2013,Strongsville,OH,Pyramid,41.3144444,-81.8358333
2013,Festus,MO,Sphere,38.2205556,-90.3958333
2013,Owego,NY,Disk,42.1033333,-76.2625
2013,Kodiak,AK,Other,57.79,-152.4072222
2013,St. Louis,MO,Formation,38.6272222,-90.1977778
2013,Clarkston,MI,Pyramid,42.7358333,-83.4188889
2013,Columbus,OH,Other,39.9611111,-82.9988889
2013,Finleyville,PA,Other,40.2522222,-80.0030556
2013,Lima,OH,Formation,40.7425,-84.1052778
2013,North Judson,IN,Formation,41.215,-86.7758333
2013,Suffolk,VA,Pyramid,36.7280556,-76.5838889
2013,Morganton,NC,Formation,35.7452778,-81.685
2013,Hamilton,OH,Formation,39.3994444,-84.5613889
2013,Austin,TX,Pyramid,30.2669444,-97.7427778
2013,Franklin,OH,Formation,39.5588889,-84.3041667
2013,Hamilton,OH,Sphere,39.3994444,-84.5613889
2013,Springboro,OH,Other,39.5522222,-84.2333333
2013,West Chester,OH,Formation,39.0875,-81.9227778
2013,Miamisburg,OH,Sphere,39.6427778,-84.2866667
2013,Peoria,IL,Formation,40.6936111,-89.5888889
2013,Springboro,OH,Other,39.5522222,-84.2333333
2013,Aspen (~2 Hrs. W Of; Driving),CO,Formation,39.1911111,-106.8169444
2013,Grand Junction (East Of; On I-70),CO,Formation,39.0638889,-108.55
2013,Hilliard,OH,Diamond,40.0333333,-83.1583333
2013,Hiawassee,GA,Sphere,34.9491667,-83.7575
2013,Lombard,IL,Other,41.88,-88.0077778
2013,Anderson,SC,Sphere,34.5033333,-82.6502778
2013,Orangevale,CA,Sphere,38.6786111,-121.2247222
2013,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2013,Orangevale (Sacramento),CA,Sphere,38.6786111,-121.2247222
2013,Bloomington,MN,Sphere,44.8408333,-93.2980556
2013,Salt Lake City,UT,Other,40.7608333,-111.8902778
2013,Newark,TX,Sphere,33.0011111,-97.4841667
2013,Council Bluffs,IA,Formation,41.2619444,-95.8608333
2013,Council Bluffs,IA,Formation,41.2619444,-95.8608333
2013,Irondequoit,NY,Sphere,43.2133333,-77.58
2013,Orange,NJ,Formation,40.7705556,-74.2330556
2013,Oswego,IL,Sphere,41.6827778,-88.3513889
2013,Mechanicsburg,PA,Sphere,40.2141667,-77.0088889
2013,Pasadena,MD,Sphere,39.1072222,-76.5713889
2013,Spring Hill,FL,Diamond,28.5555556,-82.4505556
2013,Spokane,WA,Formation,47.6588889,-117.425
2013,West Palm Beach,FL,Formation,26.7052778,-80.0366667
2013,Sanford,FL,Other,28.8002778,-81.2733333
2013,Bushnell,FL,Sphere,28.6647222,-82.1130556
2013,Raymond,OH,Other,40.3347222,-83.4658333
2013,Indianapolis,IN,Sphere,39.7683333,-86.1580556
2013,Gobles,MI,Other,42.3608333,-85.8794444
2013,Silverdale,WA,Formation,47.6447222,-122.6936111
2013,Livonia,MI,Pyramid,42.3683333,-83.3527778
2013,Ligonier,PA,Formation,40.2430556,-79.2377778
2013,Walls,MS,Formation,34.9577778,-90.1516667
2013,Fishers,IN,Other,39.9555556,-86.0138889
2013,New York City (Brooklyn),NY,Sphere,40.7141667,-74.0063889
2013,Warren,MI,Sphere,42.4775,-83.0277778
2013,Sheldon,IA,Sphere,43.1811111,-95.8558333
2013,Forked River,NJ,Sphere,39.8397222,-74.1905556
2013,Albuquerque,NM,Formation,35.0844444,-106.6505556
2013,Hampton,NH,Cylinder,42.9375,-70.8394444
2013,Buckingham,PA,Rectangle,40.3236111,-75.0602778
2013,Charlotte,NC,Sphere,35.2269444,-80.8433333
2013,Vernon Hills,IL,Cylinder,42.2194444,-87.9794444
2013,Seaside,OR,Formation,45.9933333,-123.9213889
2013,Oakland,CA,Formation,37.8044444,-122.2697222
2013,Green Bay,WI,Formation,44.5191667,-88.0197222
2013,Ruston,LA,Sphere,32.5230556,-92.6377778
2013,Leland,MI,Disk,45.0230556,-85.7597222
2013,Holgate,NJ,Sphere,39.54,-74.2572222
2013,Kalamazoo,MI,Sphere,42.2916667,-85.5872222
2013,Point Arena,CA,Pyramid,38.9088889,-123.6919444
2013,Warren,OH,Sphere,41.2375,-80.8186111
2013,Fremont,CA,Other,37.5483333,-121.9875
2013,Hunlock Creek,PA,Pyramid,41.2058333,-76.0663889
2013,Bowdoinham,ME,Other,44.01,-69.8988889
2013,Bethesda,MD,Disk,38.9805556,-77.1005556
2013,Lake Havasu City,AZ,Sphere,34.4838889,-114.3216667
2013,Bozeman,MT,Formation,45.6797222,-111.0377778
2013,Rockford,IL,Other,42.2711111,-89.0938889
2013,Brigantine,NJ,Other,39.41,-74.365
2013,Boise,ID,Chevron,43.6136111,-116.2025
2013,Yadkinville,NC,Other,36.1344444,-80.6597222
2013,Ocean Isle Beach,NC,Formation,33.8941667,-78.4269444
2013,Reseda,CA,Sphere,34.2011111,-118.5355556
2013,Blaine,WA,Disk,48.9938889,-122.7458333
2013,Albuquerque,NM,Formation,35.0844444,-106.6505556
2013,Sacramento,CA,Formation,38.5816667,-121.4933333
2013,Catoosa,OK,Other,36.1888889,-95.7455556
2013,Reedsville,WV,Pyramid,39.5105556,-79.7986111
2013,Bath,PA,Formation,40.7255556,-75.3944444
2013,Spencer,IN,Formation,39.2866667,-86.7625
2013,Carlisle,PA,Cylinder,40.2013889,-77.1891667
2013,Oakdale,MN,Formation,44.9630556,-92.9647222
2013,New Bedford,MA,Formation,41.6361111,-70.9347222
2013,Queen Creek,AZ,Other,33.2486111,-111.6336111
2013,Amelia,OH,Sphere,39.0283333,-84.2177778
2013,Sacramento,CA,Sphere,38.5816667,-121.4933333
2013,Fort Worth,TX,Cylinder,32.7252778,-97.3205556
2013,Globe,AZ,Other,33.3941667,-110.7858333
2013,Indianapolis,IN,Sphere,39.7683333,-86.1580556
2013,South Weber,UT,Sphere,41.1325,-111.9294444
2013,Payette,ID,Other,44.0783333,-116.9327778
2013,Meridian,ID,Formation,43.6122222,-116.3905556
2013,Lakeside,CA,Sphere,32.8572222,-116.9213889
2013,San Jose,CA,Other,37.3394444,-121.8938889
2013,Palm Harbor,FL,Other,28.0777778,-82.7638889
2013,Independence,VA,Disk,36.6222222,-81.1511111
2013,Colville,WA,Formation,48.5466667,-117.9044444
2013,Davie,FL,Formation,26.0625,-80.2333333
2013,Holgate (Lbi),NJ,Sphere,39.54,-74.2572222
2013,Boise,ID,Sphere,43.6136111,-116.2025
2013,Silverdale,WA,Formation,47.6447222,-122.6936111
2013,Carolina Beach,NC,Sphere,34.035,-77.8938889
2013,Okeechobee,FL,Formation,27.2436111,-80.83
2013,Charlottesville,VA,Formation,38.0291667,-78.4769444
2013,Vista,CA,Sphere,33.2,-117.2416667
2013,Keizer,OR,Sphere,44.9902778,-123.025
2013,Litchfield,NH,Sphere,42.8441667,-71.4802778
2013,Boca Raton,FL,Sphere,26.3583333,-80.0833333
2013,Pullman,WA,Formation,46.7313889,-117.1786111
2013,Antelope,CA,Cylinder,38.7083333,-121.3288889
2013,Milton,VT,Formation,44.6397222,-73.1108333
2013,Duluth,MN,Formation,46.7833333,-92.1063889
2013,Clarksville,TN,Other,36.5297222,-87.3594444
2013,Dallas,TX,Sphere,32.7833333,-96.8
2013,Washington,PA,Formation,40.1738889,-80.2463889
2013,Sellersburg,IN,Sphere,38.3980556,-85.755
2013,Washington,PA,Pyramid,40.1738889,-80.2463889
2013,Bedford,NH,Sphere,42.9463889,-71.5163889
2013,Oxford,GA,Sphere,33.6188889,-83.8675
2013,Sarasota,FL,Sphere,27.3361111,-82.5308333
2013,Lawrenceville,GA,Other,33.9561111,-83.9880556
2013,Sarasota,FL,Formation,27.3361111,-82.5308333
2013,Cincinnati,OH,Sphere,39.1619444,-84.4569444
2013,Norwood,OH,Sphere,39.1555556,-84.4597222
2013,Norwood,OH,Sphere,39.1555556,-84.4597222
2013,West Yarmouth,MA,Sphere,41.7055556,-70.2291667
2013,Noblesville,IN,Formation,40.0455556,-86.0086111
2013,Eau Claire,WI,Sphere,44.8113889,-91.4983333
2013,Arlington,VA,Sphere,38.8902778,-77.0844444
2013,Virginia Beach,VA,Other,36.8527778,-75.9783333
2013,Prescott,AZ,Sphere,34.54,-112.4677778
2013,Murphysboro,IL,Other,37.7644444,-89.335
2013,Miramar,FL,Formation,25.9869444,-80.2325
2013,Revere,MA,Sphere,42.4083333,-71.0125
2013,Los Angeles,CA,Disk,34.0522222,-118.2427778
2013,Sierra Vista,AZ,Sphere,31.5544444,-110.3030556
2013,Brownsville,OR,Disk,44.3936111,-122.9836111
2013,Lafayette,IN,Formation,40.4166667,-86.8752778
2013,Lowell,MA,Formation,42.6333333,-71.3166667
2013,Winslow,AZ,Sphere,35.0241667,-110.6966667
2013,Fairdale,KY,Formation,38.105,-85.7588889
2013,Swansea,IL,Other,38.5338889,-89.9888889
2013,Chandler,AZ,Sphere,33.3061111,-111.8405556
2013,Oshkosh,WI,Sphere,44.0247222,-88.5425
2013,Goodyear,AZ,Sphere,33.4352778,-112.3575
2013,Orlando,FL,Other,28.5380556,-81.3794444
2013,Fond Du Lac,WI,Formation,43.7730556,-88.4469444
2013,Festus,MO,Sphere,38.2205556,-90.3958333
2013,Lewisburg,PA,Other,40.9644444,-76.8847222
2013,Poolesville,MD,Sphere,39.1458333,-77.4172222
2013,Palm Desert,CA,Formation,33.7222222,-116.3736111
2013,Saint Louis,MO,Pyramid,38.6272222,-90.1977778
2013,Silver Creek,GA,Pyramid,34.1761111,-85.1613889
2013,St. Paul,MN,Sphere,44.9444444,-93.0930556
2013,Charlotte,NC,Sphere,35.2269444,-80.8433333
2013,Ansonia,CT,Pyramid,41.3461111,-73.0794444
2013,Boise,ID,Sphere,43.6136111,-116.2025
2013,Brecksville,OH,Sphere,41.3197222,-81.6269444
2013,Flint,MI,Sphere,43.0125,-83.6875
2013,Austin,TX,Formation,30.2669444,-97.7427778
2013,Jupiter,FL,Formation,26.9338889,-80.0944444
2013,Albuquerque,NM,Formation,35.0844444,-106.6505556
2013,Toledo,OH,Formation,41.6638889,-83.5552778
2013,Salem,NH,Cylinder,42.7883333,-71.2013889
2013,Manitou Springs,CO,Sphere,38.8597222,-104.9166667
2013,Naples,FL,Other,26.1416667,-81.795
2013,Levittown,PA,Formation,40.155,-74.8291667
2013,Spokane,WA,Formation,47.6588889,-117.425
2013,Germantown,NY,Formation,42.1344444,-73.8922222
2013,Philadelphia,PA,Sphere,39.9522222,-75.1641667
2013,Woonsocket,RI,Pyramid,42.0027778,-71.5152778
2013,Levittown,PA,Formation,40.155,-74.8291667
2013,Manassas,VA,Pyramid,38.7508333,-77.4755556
2013,Stockton,CA,Formation,37.9577778,-121.2897222
2013,Cottonwood,AZ,Formation,34.7391667,-112.0091667
2013,Sugar Land,TX,Sphere,29.6194444,-95.6347222
2013,Milwaukee,WI,Other,43.0388889,-87.9063889
2013,Framingham,MA,Other,42.2791667,-71.4166667
2013,San Antonio,TX,Pyramid,29.4238889,-98.4933333
2013,Houston,TX,Sphere,29.7630556,-95.3630556
2013,Versailles,MO,Sphere,38.4313889,-92.8408333
2013,Katy,TX,Formation,29.7855556,-95.8241667
2013,Two Rivers,WI,Sphere,44.1538889,-87.5691667
2013,Watertown,MA,Sphere,42.3708333,-71.1833333
2013,Wilson,OK,Formation,34.1619444,-97.4255556
2013,Barnegat,NJ,Sphere,39.7530556,-74.2233333
2013,Oxford,PA,Sphere,39.7852778,-75.9791667
2013,Cleveland,OK,Sphere,36.31,-96.4638889
2013,Imperial,MO,Diamond,38.3697222,-90.3783333
2013,Twin Lakes,WI,Formation,42.5311111,-88.2480556
2013,Marshville,NC,Other,34.9883333,-80.3672222
2013,Upper Marlboro,MD,Sphere,38.8158333,-76.75
2013,San Francisco,CA,Sphere,37.775,-122.4183333
2013,Las Vegas,NV,Cylinder,36.175,-115.1363889
2013,Janesville,WI,Cylinder,42.6827778,-89.0186111
2013,La Habra,CA,Sphere,33.9319444,-117.9452778
2013,Meriden,CT,Disk,41.5380556,-72.8075
2013,Middletown,OH,Sphere,39.515,-84.3983333
2013,Martinsburg,WV,Formation,39.4561111,-77.9641667
2013,Fairfax Station,VA,Sphere,38.8008333,-77.3258333
2013,Canton,OH,Sphere,40.7988889,-81.3786111
2013,Martin,MI,Disk,42.5369444,-85.6416667
2013,Orrington,ME,Other,44.7311111,-68.8269444
2013,Caledonia,NY,Pyramid,42.9730556,-77.8530556
2013,Philadelphia,PA,Formation,39.9522222,-75.1641667
2013,Waretown,NJ,Rectangle,39.7913889,-74.1955556
2013,Hagerstown,MD,Sphere,39.6416667,-77.7202778
2013,Wentzville,MO,Pyramid,38.8113889,-90.8527778
2013,Longmont,CO,Sphere,40.1672222,-105.1013889
2013,Albany,NY,Disk,42.6525,-73.7566667
2013,Wenatchee,WA,Sphere,47.4236111,-120.3091667
2013,Ty Ty,GA,Sphere,31.4716667,-83.6469444
2013,Prescott Valley,AZ,Other,34.61,-112.315
2013,Milton,VT,Formation,44.6397222,-73.1108333
2013,Mckeesport,PA,Sphere,40.3477778,-79.8644444
2013,Miami,FL,Diamond,25.7738889,-80.1938889
2013,Brattleboro,VT,Rectangle,42.8508333,-72.5583333
2013,Prescott,AZ,Formation,34.54,-112.4677778
2013,Kensington,NH,Other,42.9269444,-70.9444444
2013,Ossipee,NH,Sphere,43.6852778,-71.1172222
2013,Logan,UT,Chevron,41.7355556,-111.8336111
2013,Dandridge,TN,Sphere,36.0152778,-83.415
2013,Weiser,ID,Formation,44.2511111,-116.9683333
2013,Cedar City,UT,Other,37.6775,-113.0611111
2013,Auburn,CA,Other,38.8966667,-121.0758333
2013,Chelan,WA,Sphere,47.8411111,-120.0152778
2013,San Rafael,CA,Formation,37.9736111,-122.53
2013,Arlington,TX,Sphere,32.7355556,-97.1077778
2013,Kaneohe,HI,Sphere,21.4180556,-157.8036111
2013,Monroeville,PA,Sphere,40.4211111,-79.7883333
2013,Davenport,WA,Sphere,47.6541667,-118.1488889
2013,Marlboro,NJ,Pyramid,40.3152778,-74.2466667
2013,Milford,NH,Pyramid,42.8352778,-71.6494444
2013,Philadelphia,PA,Formation,39.9522222,-75.1641667
2013,North Andover,MA,Chevron,42.6986111,-71.1355556
2013,Venice,FL,Sphere,27.0994444,-82.4544444
2013,Anchorage,AK,Formation,61.2180556,-149.9002778
2013,Oak Forest,IL,Other,41.6027778,-87.7438889
2013,Bellingham,WA,Formation,48.7597222,-122.4869444
2013,Stratham,NH,Sphere,43.0238889,-70.9141667
2013,Colorado Springs,CO,Other,38.8338889,-104.8208333
2013,Choctaw,OK,Disk,35.4975,-97.2686111
2013,Choctaw,OK,Disk,35.4975,-97.2686111
2013,Colonial Heights,VA,Sphere,37.2438889,-77.4105556
2013,Stilwell,KS,Sphere,38.7691667,-94.6561111
2013,Cedarville,CA,Formation,41.5291667,-120.1722222
2013,Anchorage,AK,Sphere,61.2180556,-149.9002778
2013,Toutle,WA,Formation,46.325,-122.7352778
2013,Natick,MA,Pyramid,42.2833333,-71.35
2013,Silverdale,WA,Formation,47.6447222,-122.6936111
2013,Summer Lake,OR,Formation,42.9730556,-120.7763889
2013,Alcova,WY,Formation,42.5522222,-106.7158333
2013,Cottonwood,AZ,Formation,34.7391667,-112.0091667
2013,Washington,NC,Other,35.5463889,-77.0525
2013,Alexandria,VA,Formation,38.8047222,-77.0472222
2013,Hermitage,TN,Formation,36.1961111,-86.6225
2013,Scottsdale,AZ,Other,33.5091667,-111.8983333
2013,Pasadena,CA,Sphere,34.1477778,-118.1436111
2013,Erial,NJ,Sphere,39.7733333,-75.0066667
2013,Columbia,MD,Diamond,39.2402778,-76.8397222
2013,Richmond,VA,Sphere,37.5536111,-77.4605556
